ageGroup,region,relation,gender,planClassKey,industryKey,operatorTypeKey,memberCount
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,246
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,487
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,498
59-63,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,279
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,97
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,274
54-58,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,124
59-63,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,276
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,175
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,72
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,369
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,51
49-53,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,23
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,435
39-43,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,40
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,179
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,369
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,471
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,382
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,386
0-18,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,297
24-28,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,274
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,159
24-28,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,56
34-38,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,48
34-38,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,371
24-28,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,416
49-53,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,396
24-28,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,429
49-53,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,250
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,246
54-58,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,40
34-38,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,16
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,224
49-53,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,40
59-63,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,386
49-53,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,316
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,432
39-43,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,480
39-43,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,498
34-38,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,197
59-63,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,378
54-58,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,116
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,465
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,181
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,476
44-48,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,126
19-23,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,452
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,416
44-48,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,389
19-23,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,322
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,90
59-63,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,317
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,460
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,238
39-43,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,265
54-58,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,221
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,368
59-63,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,341
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,190
49-53,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,175
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,75
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,133
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,152
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,485
39-43,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,343
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,263
24-28,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,18
49-53,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,16
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,161
34-38,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,462
44-48,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,413
54-58,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,132
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,49
44-48,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,83
49-53,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,79
29-33,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,393
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,309
19-23,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,261
29-33,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,208
44-48,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,61
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,463
44-48,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,280
49-53,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,344
34-38,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,313
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,55
59-63,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,361
34-38,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,223
49-53,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,488
44-48,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,459
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,166
29-33,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,361
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,310
24-28,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,470
39-43,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,222
19-23,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,451
34-38,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,405
39-43,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,388
24-28,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,467
29-33,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,292
39-43,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,375
49-53,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,211
24-28,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,331
29-33,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,391
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,428
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,303
24-28,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,260
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,333
59-63,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,450
49-53,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,49
49-53,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,43
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,22
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,33
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,466
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,392
49-53,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,115
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,46
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,478
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,396
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,262
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,371
29-33,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,161
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,490
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,383
44-48,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,442
54-58,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,239
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,23
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,412
29-33,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,92
34-38,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,92
54-58,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,196
39-43,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,162
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,166
59-63,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,365
29-33,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,397
49-53,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,487
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,63
34-38,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,413
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,350
49-53,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,191
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,315
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,122
59-63,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,341
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,182
49-53,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,373
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,320
34-38,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,133
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,359
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,236
54-58,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,360
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,439
44-48,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,175
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,283
54-58,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,258
54-58,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,486
29-33,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,11
49-53,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,177
54-58,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,169
19-23,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,85
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,438
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,151
59-63,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,44
54-58,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,293
19-23,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,414
44-48,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,337
34-38,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,131
19-23,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,404
29-33,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,304
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,329
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,347
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,65
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,39
49-53,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,478
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,200
24-28,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,109
29-33,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,268
34-38,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,460
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,262
24-28,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,485
24-28,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,59
39-43,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,23
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,69
29-33,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,363
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,486
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,224
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,143
24-28,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,178
39-43,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,12
44-48,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,360
39-43,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,272
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,426
44-48,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,403
59-63,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,32
49-53,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,434
19-23,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,261
44-48,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,357
54-58,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,429
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,64
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,232
29-33,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,68
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,484
39-43,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,347
44-48,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,37
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,454
44-48,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,208
59-63,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,134
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,200
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,127
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,164
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,209
44-48,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,57
44-48,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,130
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,384
34-38,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,433
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,114
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,71
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,497
29-33,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,206
59-63,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,328
44-48,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,151
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,296
0-18,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,320
39-43,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,372
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,387
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,140
54-58,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,81
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,139
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,72
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,324
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,106
29-33,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,269
19-23,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,3
34-38,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,475
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,249
59-63,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,439
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,367
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,50
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,180
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,62
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,172
49-53,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,39
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,397
19-23,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,429
39-43,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,58
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,451
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,140
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,325
54-58,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,105
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,298
24-28,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,355
34-38,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,77
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,45
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,88
44-48,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,36
19-23,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,500
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,396
19-23,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,62
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,45
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,385
34-38,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,110
54-58,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,241
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,376
24-28,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,405
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,382
49-53,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,337
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,28
24-28,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,238
19-23,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,108
39-43,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,251
49-53,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,480
34-38,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,175
44-48,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,371
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,374
34-38,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,250
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,433
29-33,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,459
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,370
49-53,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,401
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,301
59-63,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,274
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,313
34-38,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,238
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,424
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,240
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,61
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,190
34-38,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,495
39-43,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,125
54-58,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,139
19-23,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,178
49-53,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,397
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,295
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,367
24-28,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,99
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,155
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,6
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,274
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,48
34-38,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,418
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,201
29-33,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,413
54-58,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,43
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,156
29-33,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,93
39-43,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,367
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,126
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,209
24-28,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,413
29-33,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,8
44-48,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,219
54-58,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,480
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,32
29-33,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,381
39-43,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,333
44-48,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,243
19-23,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,20
29-33,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,115
39-43,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,218
49-53,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,348
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,396
49-53,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,11
39-43,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,446
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,10
19-23,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,31
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,473
24-28,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,37
44-48,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,482
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,321
49-53,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,77
39-43,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,480
34-38,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,406
54-58,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,264
44-48,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,427
29-33,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,440
49-53,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,85
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,116
